"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","EL DORADO","017","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","4","7.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","EL DORADO","017","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","11.5"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","EL DORADO","017","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","4","20.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","EL DORADO","017","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","NEVADA","057","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1","7.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","NEVADA","057","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","11.5"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","NEVADA","057","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","1","57.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","NEVADA","057","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","5","20.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","NEVADA","057","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","5","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","NEVADA","057","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","5","30.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","PLACER","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","2","7.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","PLACER","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3","11.5"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","PLACER","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","1","57.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","PLACER","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","6","20.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","PLACER","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","6","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","PLACER","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","4","30.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","TUOLUMNE","109","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (Z)","11.5"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","TUOLUMNE","109","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (Z)","57.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","TUOLUMNE","109","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","TUOLUMNE","109","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","4","30.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","ORANGE","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","ORANGE","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","ORANGE","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","20.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","ORANGE","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN BERNARDINO","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","2","7.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN BERNARDINO","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","11.5"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN BERNARDINO","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","20.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN BERNARDINO","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","11.5"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","4","20.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","2","30.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SANTA BARBARA","083","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SANTA BARBARA","083","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SANTA BARBARA","083","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","19.0"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SANTA BARBARA","083","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","30.2"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","81.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","81.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","81.8"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","2","47.4"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","81.8"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTH CENTRAL","20","HOOD RIVER","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTH CENTRAL","20","HOOD RIVER","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTH CENTRAL","20","HOOD RIVER","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTH CENTRAL","20","HOOD RIVER","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UMATILLA","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UMATILLA","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UMATILLA","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UMATILLA","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UNION","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UNION","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UNION","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UNION","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LANE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LANE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LANE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LANE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","2","90.4"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","90.4"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","63.2"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","BENTON","005","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","BENTON","005","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","BENTON","005","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","76.8"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","BENTON","005","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","82.1"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","CHELAN","007","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","CHELAN","007","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
