"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN BERNARDINO","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","2","7.2"
"CENSUS","2012","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTH CENTRAL","20","HOOD RIVER","027","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHEAST","30","UMATILLA","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LANE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","2","90.4"
"CENSUS","2012","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","BENTON","005","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","CHELAN","007","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","OKANOGAN","047","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","5","78.4"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","YAKIMA","077","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","ADAMS","001","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","DOUGLAS","017","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","FRANKLIN","021","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","GRANT","025","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","NORTHEAST","30","SPOKANE","063","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","WESTERN","10","CLARK","011","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","WESTERN","10","KING","033","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","WASHINGTON","53","WESTERN","10","KITSAP","035","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1","78.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","3,002","8.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","2,930","8.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","60","55.6"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","CENTRAL COAST","40","CONTRA COSTA","013","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","CENTRAL COAST","40","SAN LUIS OBISPO","079","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","CENTRAL COAST","40","SONOMA","097","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","BUTTE","007","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SACRAMENTO","067","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","TEHAMA","103","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","YUBA","115","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1,102",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KINGS","031","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","MADERA","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","MERCED","047","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","SAN JOAQUIN","077","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","STANISLAUS","099","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","TULARE","107","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1,406",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","CALAVERAS","009","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","EL DORADO","017","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","NEVADA","057","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SIERRA MOUNTAINS","60","PLACER","061","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SISKIYOU-SHASTA","20","SHASTA","089","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","LOS ANGELES","037","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","ORANGE","059","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","RIVERSIDE","065","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","SAN DIEGO","073","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","VENTURA","111","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LANE","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","GRANT","023","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","BENTON","005","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","CHELAN","007","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","KLICKITAT","039","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","OKANOGAN","047","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","19",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","CENTRAL","20","YAKIMA","077","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","ADAMS","001","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","DOUGLAS","017","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","FRANKLIN","021","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","22",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","EAST CENTRAL","50","GRANT","025","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","NORTHEAST","30","STEVENS","065","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","WESTERN","10","CLARK","011","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","WASHINGTON","53","WESTERN","10","THURSTON","067","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","3,843",""
"CENSUS","2007","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","3,701",""
"CENSUS","2007","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2007","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","130",""
